id,proba
10107,0.32708056869506363
10108,0.9705398293599506
10109,0.525041200805196
10110,0.144664267697671
10111,0.5412541585518863
10112,0.8602125167909108
10113,0.5725190776838962
10114,0.7963141652984519
10115,0.22403927359085016
10116,0.09265678931459932
10117,0.1427307896716774
10118,0.08519503153476753
10119,0.15469252662307775
10120,0.5273408259801893
10121,0.6530050634030912
10122,0.34125230101529563
10123,0.7763967970715844
10124,0.029710074023597828
10125,0.09141838604251529
10126,0.0549000692179732
10127,0.5446205900092064
10128,0.2987432927598029
10129,0.04880781061446266
10130,0.14316304436143304
10131,0.10745924239327924
10132,0.19875215878732144
10133,0.5018663163437903
10134,0.048538736058678957
10135,0.005920601572966733
10136,0.19603017470505554
10137,0.026069026230479728
10138,0.5094110926941551
10139,0.06009743979827239
10140,0.13465418036195267
10141,0.11297990614476018
10142,0.4430109109909684
10143,0.29432626353385544
10144,0.5307561909339401
10145,0.06349108392802483
10146,0.27626166971451654
10147,0.029685759668889457
10148,0.6658820247505356
10149,0.8718902397729035
10150,0.7676507555023385
10151,0.16721349543582645
10152,0.5359550358864759
10153,0.38679109943865586
10154,0.7634338851848346
10155,0.5471608048865004
10156,0.06201889947863113
10157,0.015367003388371513
10158,0.3948339960201263
10159,0.03596095668226996
10160,0.12784902804874698
10161,0.7437558342002367
10162,0.010842620742325776
10163,0.04812681018889844
10164,0.31304490093030357
10165,0.04771794113529236
10166,0.029632546001276835
10167,0.04824833611492809
10168,0.0896551101293107
10169,0.30301501204111536
10170,0.3933198846488091
10171,0.22523457349938072
10172,0.3768930399951335
10173,0.40106664945378345
10174,0.7017683628694235
10175,0.24815220445926023
10176,0.20150614189487673
10177,0.16605954786501673
10178,0.5065749898458735
10179,0.07822923476374434
10180,0.8435928000621928
10181,0.4025134592559842
10182,0.2910599690600324
10183,0.14252635652733686
10184,0.09159066933250212
10185,0.12783079973260755
10186,0.10657962625739842
10187,0.19760992265334204
10188,0.7734296696710841
10189,0.533637275247354
10190,0.0118095296351237
10191,0.3367070134633549
10192,0.1988160007604827
10193,0.014977519397259895
10194,0.19200957494759496
10195,0.5062551286779425
10196,0.09452054269393056
10197,0.7870862908172112
10198,0.012478336769031116
10199,0.24543503545086937
10200,0.05090467423008328
10201,0.0632513793248132
10202,0.034363970458180584
10203,0.2742267222318109
10204,0.8542707955037027
10205,0.7216668240231715
10206,0.30507630869804647
10207,0.8359552003144363
10208,0.06968811909902295
10209,0.48675413373396964
10210,0.7416500315455931
10211,0.10947856285932167
10212,0.4157150325582183
10213,0.10677926772142635
10214,0.06446608686512925
10215,0.3775462408806661
10216,0.31660009861279154
10217,0.0677546727592586
10218,0.930381159195529
10219,0.10436514148977656
10220,0.6060070741530342
10221,0.023377696293186322
10222,0.22253975289200148
10223,0.5719852085983556
10224,0.020198572106183508
10225,0.5357566321895935
10226,0.4338862612562687
10227,0.4721868636980465
10228,0.24171416084973724
10229,0.06209490002256891
10230,0.9798144944520696
10231,0.8586971192356628
10232,0.006628375141861907
10233,0.6764949245301995
10234,0.2567683393069858
10235,0.694997748962066
10236,0.0032527611744308086
10237,0.103451386678964
10238,0.16374963106788676
10239,0.6006591207367795
10240,0.05581751996231221
10241,0.08834853926212954
10242,0.03675045466229497
10243,0.22979836802211653
10244,0.2020772633007186
10245,0.02842438846206665
10246,0.015990491507965388
10247,0.07912174125854826
10248,0.6030122320179006
10249,0.026695919617654686
10250,0.02537774391550483
10251,0.208139318829015
10252,0.6818846071711475
10253,0.15583670997758778
10254,0.007653897397408169
10255,0.41329712266092405
10256,0.28692083516822237
10257,0.004595439369862668
10258,0.6686705963613322
10259,0.07673600784182676
10260,0.021499085951889808
10261,0.23826067136659465
10262,0.1007186481267968
10263,0.25201119875242206
10264,0.109434474480143
10265,0.07466210091047777
10266,0.6673252384361696
10267,0.04175224671416373
10268,0.05107174013992684
10269,0.10689736165407807
10270,0.886002647983094
10271,0.21125064755279194
10272,0.07490914125659158
10273,0.7633909037835871
10274,0.5489945733050682
10275,0.02079279083861706
10276,0.035846728367886334
10277,0.02389030518306168
10278,0.05101941005553055
10279,0.1786299442894024
10280,0.04017062053226806
10281,0.6436116868351193
10282,0.08599911717675218
10283,0.05212650560996049
10284,0.08791832683472386
10285,0.050154236111977925
10286,0.6025144993414938
10287,0.03448353203778365
10288,0.28810593661096834
10289,0.24437193848759342
10290,0.321584812145173
10291,0.180427112436741
10292,0.47972868631241816
10293,0.4474346889616419
10294,0.4479186111249839
10295,0.02169518764036907
10296,0.8834019211128873
10297,0.809017606278012
10298,0.6139098469741584
10299,0.5690930791356983
10300,0.542694985066814
10301,0.2452379292860657
10302,0.7923622584836698
10303,0.7060591339971025
10304,0.07038440017728613
10305,0.23864887710053204
10306,0.8169909321865262
10307,0.048051008083899505
10308,0.039739571177514754
10309,0.29454199549209314
10310,0.03964460555118072
10311,0.28615920409282886
10312,0.532850947886367
10313,0.020493156815036384
10314,0.0755975421856228
10315,0.5171992896502284
10316,0.172124763870372
10317,0.5638295539260768
10318,0.31557636054317667
10319,0.01922653018850266
10320,0.37905496458675136
10321,0.4659894793071931
10322,0.08546505115637229
10323,0.36440246106001006
10324,0.03080555505673165
10325,0.05418050700521802
10326,0.5205090747183537
10327,0.1502474035354982
10328,0.04154205274999042
10329,0.28231101119271745
10330,0.3190598330402923
10331,0.6017749186067191
10332,0.13121074834364585
10333,0.043137246295050946
10334,0.9221829675593348
10335,0.024310665076985913
10336,0.08169542220158224
10337,0.08426369459382392
10338,0.3406667078072067
10339,0.13179312408964952
10340,0.8361229028198854
10341,0.07217883277796729
10342,0.02911422911887768
10343,0.7087037827901183
10344,0.1969131744120762
10345,0.510405426367581
10346,0.5414537644918304
10347,0.6225106241522892
10348,0.17918253876341525
10349,0.7995974190509434
10350,0.5391136320122412
10351,0.5045194392658817
10352,0.5284884909321078
10353,0.05140713713167708
10354,0.15510669284603654
10355,0.6712675870703034
10356,0.43844190647312087
10357,0.06256145714637491
10358,0.4695664469250826
10359,0.1621888284286521
10360,0.05587395816770584
10361,0.6235622048360601
10362,0.11811324381707157
10363,0.19495988408193693
10364,0.12908040021032474
10365,0.2665457034441732
10366,0.8370074935839329
10367,0.031126802740985098
10368,0.7370041939572651
10369,0.02276200034937012
10370,0.062116080696422646
10371,0.7970334167427189
10372,0.6503252462107747
10373,0.06414967316900916
10374,0.6243752652727876
10375,0.1958064320164835
10376,0.35535618738219626
10377,0.34198736603411056
10378,0.08241135852519621
10379,0.5130515505738656
10380,0.46199087546307754
10381,0.03382568566226105
10382,0.04270028709654301
10383,0.5331660573723364
10384,0.06990989653685545
10385,0.03606763542471484
10386,0.218248715004157
10387,0.4011367128953924
10388,0.013056446916406558
10389,0.4974781680140592
10390,0.029086642474917438
10391,0.5025189826278598
10392,0.021181942512645123
10393,0.10691661190872345
10394,0.47728715523277493
10395,0.04402871455137
10396,0.02456015235192707
10397,0.0301733897915881
10398,0.15498739462061623
10399,0.4291054610847288
10400,0.06554976170430055
10401,0.6803473906226145
10402,0.8367821242901529
10403,0.366701403289273
10404,0.37299742959889615
10405,0.06778086418212788
10406,0.6424901288504793
10407,0.08100125529210593
10408,0.47356534993605937
10409,0.04696734791759066
10410,0.5181777255244729
10411,0.10739105729341766
10412,0.022578820335421294
10413,0.23314398002547682
10414,0.8338386571850354
10415,0.08776682417388099
10416,0.018884098966350155
10417,0.3558384261172916
10418,0.46322861229020973
10419,0.12043480433712393
10420,0.10291310136638242
10421,0.537585716917107
10422,0.3183638284434086
10423,0.04269092569432905
10424,0.5062069451416292
10425,0.05072823832111962
10426,0.10142393816236882
10427,0.6505362226352028
10428,0.46155603744895396
10429,0.008810556149438431
10430,0.4338943132499941
10431,0.6131005591470664
10432,0.4096871103997296
10433,0.2185121149799578
10434,0.15410308519920407
10435,0.4544402603604265
10436,0.5016514284926235
10437,0.7805801447333768
10438,0.9428279063732368
10439,0.31660305607224665
10440,0.11963427279336511
10441,0.25707046406000594
10442,0.39095684315959317
10443,0.621413504068536
10444,0.6288019886580672
10445,0.06845797649008659
10446,0.8997311805090352
10447,0.5525347169996908
10448,0.16118155487685124
10449,0.35500637442394234
10450,0.17666575833728185
10451,0.561811713518579
10452,0.047993082037839446
10453,0.7082484622712881
10454,0.018535275882668456
10455,0.06829354510247246
10456,0.392635804107633
10457,0.4624468329761523
10458,0.11809114154097773
10459,0.012103884725082654
10460,0.045485715531744915
10461,0.7403267236699046
10462,0.22665601657941592
10463,0.37304192707384365
10464,0.4873527376406381
10465,0.03398326415873452
10466,0.057985842174605146
10467,0.008839028206085025
10468,0.11704308618483794
10469,0.38565387874515494
10470,0.08893395776515425
10471,0.18057056818388098
10472,0.40786421223663083
10473,0.6321974582364578
10474,0.4770313498069271
10475,0.021364913448669566
10476,0.17435472688895573
10477,0.17737155094676646
10478,0.27377264607534013
10479,0.9113750979600148
10480,0.13790943593782598
10481,0.3250641613228542
10482,0.3851949812188513
10483,0.17594139404949533
10484,0.14646969818433175
10485,0.12385310825691473
10486,0.06742388638833172
10487,0.9248865760063046
10488,0.35706269062493634
10489,0.17097016754944427
10490,0.01785090300081758
10491,0.38805955820222304
10492,0.13887483103839243
10493,0.10883613531728835
10494,0.511725685620439
10495,0.32820712264609525
10496,0.19116240052575054
10497,0.5014693467751159
10498,0.7408872462861243
10499,0.3669074030518471
10500,0.08150700499483853
10501,0.2946262664797427
10502,0.15134821233263213
10503,0.17658298670943134
10504,0.6867973497950941
10505,0.6803414003376848
10506,0.6727424746081776
10507,0.12989713571828396
10508,0.24659290085918087
10509,0.26071225732145414
10510,0.4309425172091212
10511,0.14388483038591654
10512,0.0220038949820835
10513,0.439264001007741
10514,0.011649827880820229
10515,0.2048741655058912
10516,0.5814833058923439
10517,0.057387694877045134
10518,0.2213733338213796
10519,0.8045225055727038
10520,0.6989012930300521
10521,0.6779130933747078
10522,0.008470264422711453
10523,0.04014556181342837
10524,0.04654340651514691
10525,0.4760926009046761
10526,0.3670817647003868
10527,0.3359102321508044
10528,0.27956238188223814
10529,0.1840027098912441
10530,0.23454900543988755
10531,0.5328817656781069
10532,0.584869980111304
10533,0.2545667643802591
10534,0.2626964218164586
10535,0.2917745479398597
10536,0.08269865957289096
10537,0.04747613601464187
10538,0.023345613169082565
10539,0.7258304251536044
10540,0.06667492006749642
10541,0.525872449053878
10542,0.35261198504419056
10543,0.5335332197191675
10544,0.24299584068847882
10545,0.0845518135244399
10546,0.5157150922228645
10547,0.1616433648166391
10548,0.18160466737236527
10549,0.6162658786290758
10550,0.3804459399830324
10551,0.7899709484234906
10552,0.7122803065607738
10553,0.6180427925294579
10554,0.5963339066203049
10555,0.8190202560904974
10556,0.12008761514031285
10557,0.05501892069089249
10558,0.885271657192853
10559,0.4326982477377551
10560,0.5573838304995093
10561,0.18539681759841437
10562,0.04260220967103454
10563,0.13393959025841223
10564,0.8932162916297683
10565,0.540169737332521
10566,0.12074329441515497
10567,0.37407706136611224
10568,0.4363564019908928
10569,0.3769031646238588
10570,0.38804701947578146
10571,0.8409552227843318
10572,0.7323664810873268
10573,0.12591610870763614
10574,0.03948626318702176
10575,0.3053756614482924
10576,0.6741564164617398
10577,0.06907288450756545
10578,0.32432865309210984
10579,0.7507871373786945
10580,0.16851985773373548
10581,0.34198236915155616
10582,0.025850223212449574
10583,0.011362878313886169
10584,0.5707377047512865
10585,0.6824247259087688
10586,0.10650271649129382
10587,0.06724290275595421
10588,0.0752977124368853
10589,0.745650871750473
10590,0.11357573362377707
10591,0.00637468040646007
10592,0.8151894603157201
10593,0.02913081829143105
10594,0.41885279926525026
10595,0.7788345197570115
10596,0.09692784346842111
10597,0.04667060367290879
10598,0.8216123336179078
10599,0.02273550816564959
10600,0.35847496067257223
10601,0.02714789097577534
10602,0.25608022681893033
10603,0.0321607872710625
10604,0.1003239097211202
10605,0.2952812078668577
10606,0.028388236294823625
10607,0.5634514642823799
10608,0.2733624860358222
10609,0.09432979118539281
10610,0.3231107183856271
10611,0.23788487865003521
10612,0.035401086274016405
10613,0.8656242301930739
10614,0.1154188268945987
10615,0.6533451369512672
10616,0.023542440321550125
10617,0.3929002704447468
10618,0.04359854688557875
10619,0.21529103114535486
10620,0.08413321339619095
10621,0.1206851792968367
10622,0.23244523730294872
10623,0.029039455875353115
10624,0.3938022447228048
10625,0.09924662656957467
10626,0.2669819620631543
10627,0.7914192939649773
10628,0.04478660390840829
10629,0.3160978342567377
10630,0.11349955183949792
10631,0.0784978712897205
10632,0.4093833789926706
10633,0.17079394910203577
10634,0.029784556525901736
10635,0.16209973059949162
10636,0.1805686906067595
10637,0.06985784903887443
10638,0.05378082927068331
10639,0.6230514380857665
10640,0.011759512773256145
10641,0.31751959904880533
10642,0.22468834603175958
10643,0.0788602985416565
10644,0.08067450933229182
10645,0.2817423670320113
10646,0.006366830425443835
10647,0.689244908864699
10648,0.17786594619521368
10649,0.596479262006779
10650,0.7494306189165763
10651,0.6163453860658126
10652,0.015173743353258485
10653,0.10491321139141237
10654,0.8498956807209376
10655,0.9171841661603766
10656,0.18500725975959326
10657,0.38263310448603666
10658,0.4599971942584815
10659,0.03878537786277631
10660,0.1945356045326926
10661,0.3803324732156916
10662,0.1448229046715966
10663,0.07884224072000376
10664,0.8718155737694748
10665,0.5852485223617477
10666,0.9381882399688628
10667,0.10164039197660121
10668,0.46215241342897395
10669,0.044953523633607294
10670,0.6144616495914215
10671,0.0803914296464158
10672,0.03054684526831861
10673,0.7925912988843208
10674,0.06567436147439187
10675,0.1143063608366592
10676,0.15912120439616642
10677,0.5956446490118835
10678,0.07342349155712329
10679,0.05034211500698799
10680,0.0314812089030019
10681,0.1089124589979093
10682,0.016967939897208992
10683,0.030445152937188292
10684,0.33686581946578464
10685,0.4975521126143438
10686,0.3667400519810748
10687,0.6730556939730409
10688,0.24011826044591053
10689,0.13570779738744973
10690,0.6842227281578617
10691,0.07094684131730988
10692,0.32332578281935703
10693,0.21426189087574143
10694,0.8005389864690043
10695,0.05420144049058949
10696,0.298492483057805
10697,0.5309716464511302
10698,0.013555431134845882
10699,0.021376340573447613
10700,0.03796692362201555
10701,0.14083612139044263
10702,0.054094072646618516
10703,0.5941961722568818
10704,0.12401732398344308
10705,0.8151995154527963
10706,0.39242559510701175
10707,0.4521961267621008
10708,0.06620180748519426
10709,0.569063967508474
10710,0.01107171947562699
10711,0.3016842081418461
10712,0.8899289177676212
10713,0.03569254856576043
10714,0.03208989869935666
10715,0.5603235812556822
10716,0.8817915165151391
10717,0.03101664357451078
10718,0.07070518110456657
10719,0.4316345647017115
10720,0.8935452215594025
10721,0.3659166571115888
10722,0.25632313192317246
10723,0.8108445242768293
10724,0.14006832161795663
10725,0.21640616145381414
10726,0.06812167768723948
10727,0.6545655630286408
10728,0.1448334727653318
10729,0.0821171426504679
10730,0.2176450997228725
10731,0.011533422958850136
10732,0.8309707120128412
10733,0.45700390042408595
10734,0.5629481030473351
10735,0.09423279291185226
10736,0.2742137580936023
10737,0.5571456625360766
10738,0.9363132761523963
10739,0.024767073983629134
10740,0.6969379158993527
10741,0.3403422521813315
10742,0.04738210045328145
10743,0.5091384486954409
10744,0.493347918488781
10745,0.6944506812044823
10746,0.02896329124075676
10747,0.16919476851533755
10748,0.22474703078308314
10749,0.6200040145444949
10750,0.29391884030439647
10751,0.43867293228874216
10752,0.3222322307412197
10753,0.4866641950153032
10754,0.055604606795187146
10755,0.7359635714270254
10756,0.23948473747978197
10757,0.012950193753833614
10758,0.5379732327215226
10759,0.21895968371663804
10760,0.4998680433839661
10761,0.5645556128192376
10762,0.577625477083057
10763,0.026613922541736282
10764,0.45925676307401153
10765,0.2617391412337711
10766,0.11650373337956801
10767,0.8786450488103288
10768,0.09810123673810747
10769,0.7022023223605512
10770,0.4884730314602779
10771,0.4018804761406843
10772,0.11617448205557217
10773,0.3006291273370133
10774,0.757163324802275
10775,0.5320539042937502
10776,0.032522048607870106
10777,0.024842620671859193
10778,0.8836739690590044
10779,0.1121693781388357
10780,0.08827228897415186
10781,0.02309710438289081
10782,0.23234940682793248
10783,0.3714759210684815
10784,0.47205529181319766
10785,0.074237317789016
10786,0.6447785368402907
10787,0.11555400650705949
10788,0.12716863273369616
10789,0.8351381313757333
10790,0.15198421008783317
10791,0.6212334601258057
10792,0.30064223625440745
10793,0.18723286961546104
10794,0.0713452157875448
10795,0.9645961897824569
10796,0.27771113353028176
10797,0.6738499235554297
10798,0.855116125828825
10799,0.2739326108344293
10800,0.04337754572067598
10801,0.21820190535272624
10802,0.14151314603612933
10803,0.25809794559889837
10804,0.01395584916681635
10805,0.3405852980245061
10806,0.14908970751674971
10807,0.7786051914900602
10808,0.9074016301283239
10809,0.43990488483380985
10810,0.20049067997032785
10811,0.019181348446881855
10812,0.3769977174006451
10813,0.7294015657739231
10814,0.7097651010251308
10815,0.9559679130797741
10816,0.18009494320960526
10817,0.18413790998093338
10818,0.6213788142446928
10819,0.23234517995781695
10820,0.6260778374408463
10821,0.045024247718226426
10822,0.1259046504820335
10823,0.01902537826867408
10824,0.06042945342316431
10825,0.5490765593147036
10826,0.03772031686746226
10827,0.5762168380148773
10828,0.08009235526033473
10829,0.11130959747047998
10830,0.578889260831762
10831,0.3953348223859683
10832,0.4132533869168746
10833,0.01175849738066451
10834,0.194626486780813
10835,0.5251584430941197
10836,0.09370533100173596
10837,0.08750965096095369
10838,0.5024745506541191
10839,0.027870346997235926
10840,0.14785384556812084
10841,0.3459292604737854
10842,0.7951961083494076
10843,0.5055132244712072
10844,0.06883676250050817
10845,0.07274146565707387
10846,0.37738672307621507
10847,0.5289059023528787
10848,0.8376810323151763
10849,0.5029878110137259
10850,0.22572373605174112
10851,0.012805761559384654
10852,0.31667933293740225
10853,0.1029857583165714
10854,0.21947180642542122
10855,0.12507432869390975
10856,0.08217872468203022
10857,0.603567329487348
10858,0.2719335537403752
10859,0.2553090829365649
10860,0.018634959263157797
10861,0.35260769351290855
10862,0.10897362851106362
10863,0.5339419648425748
10864,0.5107211429507902
10865,0.2030596687246919
10866,0.031373204963579704
10867,0.009668720193347085
10868,0.39919899068105497
10869,0.059300313057640816
10870,0.0124855981363513
10871,0.03688740193514564
10872,0.6700211053516518
10873,0.16525515632179608
10874,0.75712344521453
10875,0.21212516917443117
10876,0.7272779111174874
10877,0.661401462893015
10878,0.30228422114529035
10879,0.009113358485625524
10880,0.01646867107382336
10881,0.0610933032991943
10882,0.022483713196643287
10883,0.024156575943708652
10884,0.35138579590568597
10885,0.251084799519814
10886,0.14596355686311846
10887,0.2765127558885717
10888,0.7008593633783506
10889,0.8565882307702042
10890,0.08729210885743757
10891,0.047705324354874984
10892,0.06787677723854277
10893,0.7608890093320009
10894,0.021805421336403685
10895,0.04865167511834627
10896,0.04487126707552061
10897,0.2585588818826229
10898,0.33025582764863237
10899,0.4315708512147796
10900,0.6346770138806123
10901,0.9064684163809583
10902,0.6102782324791544
10903,0.3403660963873539
10904,0.4541380510439134
10905,0.1044156160189154
10906,0.7352589894173338
10907,0.20125467469397618
10908,0.49561118226280665
10909,0.7946028134737285
10910,0.4442960668477515
10911,0.29852261369350874
10912,0.008142540748996032
10913,0.47059754783341634
10914,0.08021154853744425
10915,0.05079285262696883
10916,0.37755900985131763
10917,0.020660265932723375
10918,0.09387806894044579
10919,0.23544972513661838
10920,0.16276640895618405
10921,0.37435375338123883
10922,0.1308986976931183
10923,0.22851259327177667
10924,0.059054911599663244
10925,0.048860030533792016
10926,0.005129793531414775
10927,0.3627550521948238
10928,0.5970058009752075
10929,0.46052031771272683
10930,0.17083578893257906
10931,0.06831700613746951
10932,0.10670524625183717
10933,0.41185871368693866
10934,0.031799805831331796
10935,0.38756210063821
10936,0.04504657554238868
10937,0.10262746404537816
10938,0.45389703938260456
10939,0.8166204411028172
10940,0.16564293209096653
10941,0.04003567780091753
10942,0.181283916154152
10943,0.22339941156753187
10944,0.08073913771003538
10945,0.28096371121263275
10946,0.6766899034406045
10947,0.2163817303203155
10948,0.47066919311169475
10949,0.33182403082484174
10950,0.6708196982087887
10951,0.5505112346283517
10952,0.6736010161631676
10953,0.049510642160530124
10954,0.08087992430150842
10955,0.055352089330380466
10956,0.48509155275529614
10957,0.6222354030760526
10958,0.29559587947839966
10959,0.5570093442212259
10960,0.27892278081214233
10961,0.019241296323515667
10962,0.6538515797706382
10963,0.9115911138004518
10964,0.1004244741942541
10965,0.14094466149808926
10966,0.07203982050453593
10967,0.9008914234503077
10968,0.013970078551484797
10969,0.054417634877063706
10970,0.42004875080406584
10971,0.7794234856570547
10972,0.12588775410225447
10973,0.04117543668481971
10974,0.3990137618135285
10975,0.1326233837789738
10976,0.2866407602367602
10977,0.03827324697679563
10978,0.07659666668483717
10979,0.17071981840759065
10980,0.6211044176030326
10981,0.1719317702335155
10982,0.11890510176773023
10983,0.06083884132877807
10984,0.093470230959224
10985,0.14401896642890308
10986,0.8664333535747292
10987,0.07156814565842123
10988,0.119439929104531
10989,0.10843574410530295
10990,0.1864712350059047
10991,0.13270767755755836
10992,0.19218232973939375
10993,0.8793007155820761
10994,0.34275065441001723
10995,0.21244346215555526
10996,0.43254662608817745
10997,0.7985613007725041
10998,0.19134755994502933
10999,0.19167922086317774
11000,0.49705369174016306
11001,0.13585355439696134
11002,0.662230157360736
11003,0.2164932007807579
11004,0.3833708568278427
11005,0.10108991323060308
11006,0.5556625018486734
11007,0.013884074202785411
11008,0.07810367457842272
11009,0.0600877495319748
11010,0.05251477689993416
11011,0.2077512124106473
11012,0.19120368967560186
11013,0.043551322685079046
11014,0.1913257030341795
11015,0.029928972321307982
11016,0.08967127817843364
11017,0.05851160914140991
11018,0.3707105670426312
11019,0.0713543698546301
11020,0.0713935913719308
11021,0.3620922777168216
11022,0.0684899819957857
11023,0.7815436056999278
11024,0.7388449911811454
11025,0.09151809346811664
11026,0.4832135251443904
11027,0.19399157041333917
11028,0.5781286467728612
11029,0.2252814963951998
11030,0.7941622586427224
11031,0.7378847090093611
11032,0.2578477702474861
11033,0.013489883481794166
11034,0.2777326017898387
11035,0.09548877290091522
11036,0.24970771738712874
11037,0.022623502539930385
11038,0.05813384375614125
11039,0.5541114030355538
11040,0.10046845000730216
11041,0.02621588106843466
11042,0.3726704591101514
11043,0.4113856710302873
11044,0.7465765285059046
11045,0.05211497195353312
11046,0.2735806555205136
11047,0.05604788528145271
11048,0.051245047976152015
11049,0.15118041651129502
11050,0.08221277806845852
11051,0.02694340046281689
11052,0.699337136802678
11053,0.8295752511338144
11054,0.22027208513866345
11055,0.6803766688813719
11056,0.203281420853836
11057,0.4311609343766338
11058,0.1073758644293534
11059,0.2069659448404442
11060,0.31670352847104327
11061,0.06639662298283083
11062,0.060619145041291206
11063,0.2841834887208681
11064,0.07803136102662867
11065,0.09105713144741209
11066,0.4156690013143158
11067,0.013894943888976786
11068,0.5030544863733132
11069,0.08849781810385954
11070,0.16835535414250563
11071,0.08238958413613706
11072,0.02526178329200629
11073,0.4582393446730946
11074,0.014131696293899326
11075,0.32496712316322973
11076,0.08383036533083392
11077,0.5226706774894556
11078,0.028968991496161754
11079,0.5613209306254292
11080,0.18793046345669073
11081,0.3426745913284527
11082,0.2733643587251669
11083,0.12985600029032401
11084,0.19419560106746925
11085,0.09415146954547073
11086,0.1687843261783782
11087,0.11814776636965624
11088,0.04370385762339837
11089,0.22638059458593196
11090,0.4843492015665491
11091,0.01844398369416597
11092,0.0853558286883267
11093,0.09911157250635494
11094,0.03248724919272005
11095,0.7383112806185173
11096,0.2922779104726882
11097,0.5800089826783925
11098,0.12625573267155166
11099,0.6090614544269867
11100,0.399904904250879
11101,0.8314036710063772
11102,0.5015124182984276
11103,0.5319575582434805
11104,0.3792147468994991
11105,0.7784853960327774
11106,0.11948084289743356
11107,0.28095416398599443
11108,0.551829609937087
11109,0.05708863702011975
11110,0.43756308540388333
11111,0.1408693924895062
11112,0.5583630194580892
11113,0.009732947636941729
11114,0.854744671295199
11115,0.22465079610626024
11116,0.5442806284577134
11117,0.020298164115640907
11118,0.2786711646690925
11119,0.3869388278604102
11120,0.11919942632385312
11121,0.6002161901767727
11122,0.03996068073989513
11123,0.3209656508913231
11124,0.023310698973830205
11125,0.5261261619801932
11126,0.9074010582992136
11127,0.023447330402066403
11128,0.027135418052094826
11129,0.6522831810393431
11130,0.41980579571784477
11131,0.08604367366665343
11132,0.7823401878354151
11133,0.1923947331087312
11134,0.0847541774486569
11135,0.1114419831765293
11136,0.533359381160113
11137,0.16252075264637011
11138,0.24398704486786904
11139,0.11082581236091278
11140,0.1971665208013863
11141,0.06961467266963012
11142,0.7264202184312012
11143,0.09112102636231276
11144,0.6977937621197142
11145,0.48160726524206027
11146,0.06689752766802586
11147,0.3641685037108561
11148,0.6113647090528747
11149,0.3444364703167616
11150,0.9178739926618273
11151,0.6608845004903398
11152,0.04086699207178811
11153,0.04182045038609178
11154,0.4698794804909844
11155,0.09311052988328901
11156,0.03928771444478493
11157,0.2159806225942078
11158,0.30372846899868555
11159,0.8817548297113436
11160,0.3175159358894099
11161,0.02857233343665594
11162,0.7481392793718324
11163,0.13567333800776887
11164,0.15692851282031506
11165,0.7441528213323066
11166,0.11727168362264945
11167,0.1911783578967362
11168,0.07843962430268776
11169,0.15930548032006459
11170,0.007132446939612872
